ppi,drug,mtx,auc_average,auc_replicate_a,auc_replicate_b,auc_diff
HNM1:ERG11,Fluconazole,10,0.1107818181818182,0.1363909090909091,0.0851727272727272,0.0512181818181818
SNA4:VAC8,Fluconazole,0,0.5087727272727274,0.5020636363636365,0.5154818181818184,0.0134181818181818
SNA4:VAC8,Fluconazole,10,0.2354181818181819,0.2494636363636364,0.2213727272727273,0.0280909090909091
ERG27:ACF2,Fluconazole,0,0.5106709090909091,0.5108890909090908,0.5104527272727273,0.0004363636363635
ERG27:ACF2,Fluconazole,10,0.0626072727272727,0.0584345454545454,0.06678,0.0083454545454545
HUG1:ADE17,Fluconazole,0,0.367489090909091,0.3579981818181819,0.3769800000000001,0.0189818181818181
HUG1:ADE17,Fluconazole,10,0.01608,0.01998,0.01218,0.0078
SRO9:DHH1,Fluconazole,0,0.4668272727272728,0.4574454545454546,0.476209090909091,0.0187636363636364
SRO9:DHH1,Fluconazole,10,0.2452363636363637,0.2614636363636364,0.2290090909090909,0.0324545454545454
ALO1:HYR1,Fluconazole,0,0.4565727272727273,0.4607727272727273,0.4523727272727273,0.0083999999999999
ALO1:HYR1,Fluconazole,10,0.1309636363636363,0.1335545454545454,0.1283727272727272,0.0051818181818182
SSH1:ERG11,Fluconazole,0,0.4099036363636364,0.3685581818181819,0.451249090909091,0.082690909090909
SSH1:ERG11,Fluconazole,10,0.16104,0.1683218181818181,0.1537581818181818,0.0145636363636363
ERV25:ERG5,Fluconazole,0,0.4396527272727273,0.4409618181818182,0.4383436363636364,0.0026181818181818
ERV25:ERG5,Fluconazole,10,0.24648,0.2559981818181818,0.2369618181818182,0.0190363636363636
HNM1:MID2,Fluconazole,0,0.4925727272727274,0.4918636363636364,0.4932818181818182,0.0014181818181818
HNM1:MID2,Fluconazole,10,0.2744727272727273,0.2830090909090909,0.2659363636363637,0.0170727272727271
ERG11:PIS1,Fluconazole,0,0.3772090909090909,0.3395181818181818,0.4149,0.0753818181818182
ERG11:PIS1,Fluconazole,10,0.2209090909090909,0.2676818181818182,0.1741363636363636,0.0935454545454545
RET2:SNA3,Fluconazole,0,0.3951654545454545,0.3994745454545454,0.3908563636363637,0.0086181818181817
RET2:SNA3,Fluconazole,10,0.0468654545454545,0.0600381818181817,0.0336927272727272,0.0263454545454545
HUG1:ALO1,Fluconazole,0,0.5132345454545455,0.5091981818181819,0.517270909090909,0.0080727272727271
HUG1:ALO1,Fluconazole,10,0.0851345454545454,0.0925254545454545,0.0777436363636363,0.0147818181818181
MID2:TPO4,Fluconazole,0,0.5014745454545456,0.5127654545454545,0.4901836363636364,0.022581818181818
MID2:TPO4,Fluconazole,10,0.2567563636363636,0.25842,0.2550927272727273,0.0033272727272727
ERV25:UIP4,Fluconazole,0,0.4523727272727272,0.4564090909090909,0.4483363636363637,0.0080727272727272
ERV25:UIP4,Fluconazole,10,0.075,0.0846818181818182,0.0653181818181818,0.0193636363636363
SSH1:ERV25,Fluconazole,0,0.4730781818181819,0.4680054545454546,0.4781509090909092,0.0101454545454545
SSH1:ERV25,Fluconazole,10,0.2309236363636364,0.2520600000000001,0.2097872727272728,0.0422727272727272
ERG11:ACF2,Fluconazole,0,0.301478181818182,0.3010418181818183,0.3019145454545456,0.0008727272727273
ERG11:ACF2,Fluconazole,10,0.0049963636363636,0.00666,0.0033327272727272,0.0033272727272727
FMP45:HNM1,Fluconazole,0,0.4863327272727272,0.5059690909090909,0.4666963636363637,0.0392727272727272
FMP45:HNM1,Fluconazole,10,0.1192690909090909,0.1455872727272727,0.0929509090909091,0.0526363636363636
FMP45:MEP1,Fluconazole,0,0.5108236363636365,0.5154600000000001,0.5061872727272728,0.0092727272727273
FMP45:MEP1,Fluconazole,10,0.0947236363636364,0.0978054545454546,0.0916418181818182,0.0061636363636363
RET2:EMP70,Fluconazole,0,0.3768600000000001,0.3724418181818182,0.3812781818181819,0.0088363636363636
RET2:EMP70,Fluconazole,10,0.0420872727272727,0.0499145454545454,0.0342599999999999,0.0156545454545454
HUG1:PGM2,Fluconazole,0,0.4700236363636365,0.47286,0.4671872727272729,0.0056727272727271
HUG1:PGM2,Fluconazole,10,0.0715418181818182,0.0781145454545455,0.0649690909090909,0.0131454545454545
MID2:RSN1,Fluconazole,0,0.5064381818181819,0.5086200000000001,0.5042563636363637,0.0043636363636363
MID2:RSN1,Fluconazole,10,0.1115018181818181,0.1361290909090909,0.0868745454545454,0.0492545454545454
ERG11:ERV25,Fluconazole,0,0.2722636363636364,0.2727545454545454,0.2717727272727273,0.0009818181818181
ERG11:ERV25,Fluconazole,10,0.2240727272727272,0.2421545454545454,0.205990909090909,0.0361636363636363
ALO1:UIP4,Fluconazole,0,0.4773436363636364,0.4907618181818183,0.4639254545454545,0.0268363636363637
ALO1:UIP4,Fluconazole,10,0.0584072727272727,0.0353618181818181,0.0814527272727272,0.0460909090909091
SSH1:ORM2,Fluconazole,0,0.3303109090909092,0.3387109090909092,0.3219109090909091,0.0168
SSH1:ORM2,Fluconazole,10,0.0660109090909091,0.0716018181818182,0.06042,0.0111818181818182
ERG11:MID2,Fluconazole,0,0.4600636363636364,0.4869545454545455,0.4331727272727273,0.0537818181818182
ERG11:MID2,Fluconazole,10,0.2463818181818182,0.2577,0.2350636363636364,0.0226363636363636
ADE17:GIS2,Fluconazole,0,0.5111727272727273,0.5085545454545456,0.5137909090909092,0.0052363636363635
ADE17:GIS2,Fluconazole,10,0.0855272727272727,0.088390909090909,0.0826636363636363,0.0057272727272727
RET2:EMP47,Fluconazole,0,0.3874745454545454,0.3818563636363636,0.3930927272727273,0.0112363636363637
RET2:EMP47,Fluconazole,10,0.0505745454545454,0.0581290909090908,0.04302,0.0151090909090908
PMC1:CTR2,Fluconazole,0,0.4705145454545455,0.4866054545454547,0.4544236363636365,0.0321818181818182
PMC1:CTR2,Fluconazole,10,0.0491781818181818,0.0547690909090909,0.0435872727272727,0.0111818181818181
SRO9:GIS2,Fluconazole,0,0.4671872727272728,0.444769090909091,0.4896054545454547,0.0448363636363636
SRO9:GIS2,Fluconazole,10,0.3636327272727274,0.3671509090909091,0.3601145454545456,0.0070363636363635
ERV25:PIS1,Fluconazole,0,0.481009090909091,0.488809090909091,0.4732090909090909,0.0156
ERV25:PIS1,Fluconazole,10,0.0457636363636363,0.0483545454545454,0.0431727272727272,0.0051818181818181
ERG11:TPO4,Fluconazole,0,0.4198854545454546,0.3860127272727274,0.4537581818181819,0.0677454545454545
ERG11:TPO4,Fluconazole,10,0.2422581818181819,0.2782854545454545,0.2062309090909092,0.0720545454545453
SSH1:PIS1,Fluconazole,0,0.4194163636363636,0.4245981818181819,0.4142345454545454,0.0103636363636364
SSH1:PIS1,Fluconazole,10,0.1139345454545454,0.1077436363636363,0.1201254545454545,0.0123818181818182
FMP45:MID2,Fluconazole,0,0.4720636363636364,0.4729909090909091,0.4711363636363637,0.0018545454545454
FMP45:MID2,Fluconazole,10,0.1175454545454545,0.1522090909090909,0.0828818181818181,0.0693272727272727
ERG11:ERG5,Fluconazole,0,0.4408963636363637,0.4042418181818182,0.4775509090909091,0.0733090909090908
ERG11:ERG5,Fluconazole,10,0.2974145454545456,0.3280418181818182,0.2667872727272729,0.0612545454545453
TPO1:MID2,Fluconazole,0,0.47538,0.4799618181818183,0.4707981818181818,0.0091636363636364
TPO1:MID2,Fluconazole,10,0.2354072727272728,0.2477618181818182,0.2230527272727273,0.0247090909090908
PMC1:GTR2,Fluconazole,0,0.4661727272727274,0.4678090909090909,0.4645363636363637,0.0032727272727272
PMC1:GTR2,Fluconazole,10,0.0665454545454545,0.0652090909090909,0.0678818181818181,0.0026727272727272
HNM1:RBD2,Fluconazole,0,0.4883836363636365,0.5040927272727275,0.4726745454545455,0.0314181818181819
HNM1:RBD2,Fluconazole,10,0.0317018181818182,0.0400745454545455,0.0233290909090909,0.0167454545454545
HNM1:MAM33,Fluconazole,0,0.4730563636363636,0.4627472727272728,0.4833654545454545,0.0206181818181817
HNM1:MAM33,Fluconazole,10,0.061210909090909,0.0628745454545454,0.0595472727272727,0.0033272727272727
ERG11:ORM2,Fluconazole,0,0.3085909090909091,0.2934818181818182,0.3237,0.0302181818181818
ERG11:ORM2,Fluconazole,10,0.2161090909090909,0.2212090909090909,0.2110090909090909,0.0102
PLM2:HNM1,Fluconazole,0,0.4927145454545455,0.4856236363636365,0.4998054545454546,0.014181818181818
PLM2:HNM1,Fluconazole,10,0.0634690909090909,0.0498599999999999,0.0770781818181818,0.0272181818181818
ADE17:HYR1,Fluconazole,0,0.552049090909091,0.5447945454545455,0.5593036363636366,0.014509090909091
ADE17:HYR1,Fluconazole,10,0.1048036363636364,0.1129581818181819,0.0966490909090909,0.0163090909090909
TPO1:TPO2,Fluconazole,0,0.4951254545454547,0.5076709090909091,0.48258,0.0250909090909089
TPO1:TPO2,Fluconazole,10,0.1482436363636363,0.1761981818181818,0.1202890909090909,0.0559090909090909
ERV25:RBD2,Fluconazole,0,0.4659218181818183,0.474158181818182,0.4576854545454546,0.0164727272727273
ERV25:RBD2,Fluconazole,10,0.0414763636363637,0.0424309090909091,0.0405218181818182,0.0019090909090908
MID2:TPO2,Fluconazole,0,0.489169090909091,0.507987272727273,0.4703509090909092,0.0376363636363636
MID2:TPO2,Fluconazole,10,0.22656,0.2478600000000001,0.20526,0.0426
HNM1:TPO1,Fluconazole,0,0.4533545454545455,0.4472454545454546,0.4594636363636364,0.0122181818181817
HNM1:TPO1,Fluconazole,10,0.2917090909090909,0.3143181818181818,0.2691,0.0452181818181818
HNM1:TPO4,Fluconazole,0,0.4813581818181819,0.4733945454545454,0.4893218181818182,0.0159272727272727
HNM1:TPO4,Fluconazole,10,0.2089854545454545,0.22014,0.1978309090909091,0.0223090909090909
PLM2:SNA3,Fluconazole,0,0.5141072727272729,0.5146527272727275,0.5135618181818182,0.0010909090909092
PLM2:SNA3,Fluconazole,10,0.0999709090909091,0.1203436363636364,0.0795981818181819,0.0407454545454545
ADE17:PGM2,Fluconazole,0,0.5385872727272728,0.5286600000000001,0.5485145454545455,0.0198545454545453
ADE17:PGM2,Fluconazole,10,0.0310690909090909,0.031150909090909,0.0309872727272727,0.0001636363636363
TPO1:TCB2,Fluconazole,0,0.4773763636363636,0.4777036363636364,0.477049090909091,0.0006545454545454
TPO1:TCB2,Fluconazole,10,0.0835854545454545,0.0824127272727272,0.0847581818181818,0.0023454545454545
MID2:MAM33,Fluconazole,0,0.4997290909090909,0.4731654545454545,0.5262927272727274,0.0531272727272728
MID2:MAM33,Fluconazole,10,0.0605563636363636,0.0522381818181818,0.0688745454545454,0.0166363636363636
MID2:WSC2,Fluconazole,0,0.4870745454545455,0.4897472727272728,0.4844018181818182,0.0053454545454545
MID2:WSC2,Fluconazole,10,0.0764290909090908,0.0823472727272727,0.070510909090909,0.0118363636363636
HNM1:TPO2,Fluconazole,0,0.5027945454545456,0.5150672727272729,0.4905218181818184,0.0245454545454545
HNM1:TPO2,Fluconazole,10,0.1910400000000001,0.2451218181818182,0.1369581818181819,0.1081636363636363
ALO1:ADE17,Fluconazole,0,0.4793072727272728,0.4784345454545455,0.4801800000000001,0.0017454545454545
ALO1:ADE17,Fluconazole,10,0.0108981818181818,0.0107072727272728,0.0110890909090909,0.0003818181818181
no-PPI_reference,Fluconazole,0,0.5072214545454545,0.5058032727272728,0.5086396363636365,0.0028363636363637
no-PPI_reference,Fluconazole,10,0.0366305454545454,0.0646941818181818,0.008566909090909,0.0561272727272727
GTR1:SLM4,5FC,0,0.7220781818181817,0.7040781818181819,0.7400781818181817,0.0359999999999998
GTR1:SLM4,5FC,10,0.5113145454545454,0.5232054545454544,0.4994236363636363,0.0237818181818181
SNA4:GTR2,5FC,0,0.7590709090909091,0.740198181818182,0.7779436363636365,0.0377454545454545
SNA4:GTR2,5FC,10,0.3980890909090909,0.4252527272727273,0.3709254545454546,0.0543272727272726
ERG11:HYR1,5FC,0,0.6427036363636365,0.6314127272727273,0.6539945454545455,0.0225818181818181
ERG11:HYR1,5FC,10,0.5894672727272728,0.6033763636363638,0.5755581818181819,0.0278181818181819
DHH1:LSM3,5FC,0,0.7699036363636366,0.7637400000000001,0.7760672727272728,0.0123272727272727
DHH1:LSM3,5FC,10,0.5807400000000001,0.586249090909091,0.5752309090909091,0.0110181818181819
MID2:PIN2,5FC,0,0.7354745454545454,0.7226563636363637,0.7482927272727273,0.0256363636363636
MID2:PIN2,5FC,10,0.3054927272727273,0.3336381818181818,0.2773472727272727,0.0562909090909091
SRO9:SGN1,5FC,0,0.7319181818181819,0.7189363636363638,0.7449000000000001,0.0259636363636363
SRO9:SGN1,5FC,10,0.6313909090909092,0.6138818181818183,0.6489,0.0350181818181817
ERV25:EMP47,5FC,0,0.76986,0.7471690909090909,0.7925509090909093,0.0453818181818184
ERV25:EMP47,5FC,10,0.199369090909091,0.2289872727272728,0.1697509090909091,0.0592363636363637
ERV25:ORM2,5FC,0,0.7085509090909095,0.6603872727272728,0.7567145454545456,0.0963272727272728
ERV25:ORM2,5FC,10,0.46746,0.4618418181818182,0.4730781818181819,0.0112363636363636
HNM1:ERG11,5FC,0,0.6939000000000001,0.6696818181818183,0.7181181818181819,0.0484363636363636
HNM1:ERG11,5FC,10,0.4267363636363637,0.4549909090909091,0.3984818181818182,0.0565090909090908
SNA4:VAC8,5FC,0,0.7073727272727274,0.6703909090909093,0.7443545454545457,0.0739636363636364
SNA4:VAC8,5FC,10,0.4663363636363637,0.4791545454545456,0.4535181818181819,0.0256363636363636
ERG27:ACF2,5FC,0,0.7098163636363636,0.6853254545454546,0.7343072727272727,0.0489818181818181
ERG27:ACF2,5FC,10,0.1519254545454545,0.1592890909090909,0.1445618181818182,0.0147272727272727
HUG1:ADE17,5FC,0,0.6317072727272728,0.6008345454545456,0.6625800000000002,0.0617454545454545
HUG1:ADE17,5FC,10,0.0501436363636364,0.0415254545454546,0.0587618181818182,0.0172363636363636
SRO9:DHH1,5FC,0,0.6973909090909092,0.685118181818182,0.7096636363636366,0.0245454545454546
SRO9:DHH1,5FC,10,0.460118181818182,0.4818818181818183,0.4383545454545455,0.0435272727272727
ALO1:HYR1,5FC,0,0.7312090909090911,0.7194272727272729,0.7429909090909091,0.0235636363636362
ALO1:HYR1,5FC,10,0.1449,0.1426636363636363,0.1471363636363636,0.0044727272727273
SSH1:ERG11,5FC,0,0.6856309090909092,0.6832854545454546,0.6879763636363637,0.004690909090909
SSH1:ERG11,5FC,10,0.4588309090909091,0.4629218181818182,0.45474,0.0081818181818182
ERV25:ERG5,5FC,0,0.6997800000000001,0.7345254545454546,0.6650345454545455,0.069490909090909
ERV25:ERG5,5FC,10,0.5029254545454547,0.5023800000000002,0.5034709090909092,0.001090909090909
HNM1:MID2,5FC,0,0.7269545454545456,0.7083000000000002,0.7456090909090911,0.0373090909090909
HNM1:MID2,5FC,10,0.6233727272727273,0.6401181818181818,0.6066272727272728,0.033490909090909
ERG11:PIS1,5FC,0,0.6798818181818183,0.6545727272727273,0.7051909090909091,0.0506181818181817
ERG11:PIS1,5FC,10,0.564409090909091,0.5737363636363636,0.5550818181818182,0.0186545454545453
RET2:SNA3,5FC,0,0.654310909090909,0.6462381818181818,0.6623836363636364,0.0161454545454545
RET2:SNA3,5FC,10,0.1506381818181818,0.1760563636363636,0.1252199999999999,0.0508363636363636
HUG1:ALO1,5FC,0,0.7005436363636364,0.7023981818181818,0.6986890909090909,0.0037090909090908
HUG1:ALO1,5FC,10,0.1448345454545454,0.1533436363636363,0.1363254545454545,0.0170181818181818
MID2:TPO4,5FC,0,0.7046563636363636,0.7008381818181818,0.7084745454545455,0.0076363636363636
MID2:TPO4,5FC,10,0.4897472727272727,0.4932381818181818,0.4862563636363636,0.0069818181818182
ERV25:UIP4,5FC,0,0.7144636363636365,0.7059000000000002,0.723027272727273,0.0171272727272727
ERV25:UIP4,5FC,10,0.217990909090909,0.2507727272727272,0.1852090909090908,0.0655636363636363
SSH1:ERV25,5FC,0,0.7087690909090909,0.7056054545454546,0.7119327272727273,0.0063272727272726
SSH1:ERV25,5FC,10,0.4002054545454547,0.4037509090909092,0.3966600000000001,0.007090909090909
ERG11:ACF2,5FC,0,0.6983509090909094,0.6729327272727275,0.7237690909090911,0.0508363636363636
ERG11:ACF2,5FC,10,0.1357145454545455,0.1372963636363637,0.1341327272727273,0.0031636363636363
FMP45:HNM1,5FC,0,0.6414054545454547,0.6999327272727273,0.5828781818181819,0.1170545454545454
FMP45:HNM1,5FC,10,0.2276781818181818,0.2345509090909091,0.2208054545454545,0.0137454545454545
FMP45:MEP1,5FC,0,0.7250236363636364,0.7165145454545456,0.7335327272727273,0.0170181818181817
FMP45:MEP1,5FC,10,0.1652236363636364,0.1656054545454546,0.1648418181818182,0.0007636363636363
RET2:EMP70,5FC,0,0.6765872727272728,0.6638236363636364,0.6893509090909091,0.0255272727272727
RET2:EMP70,5FC,10,0.1587872727272727,0.1798963636363636,0.1376781818181817,0.0422181818181818
HUG1:PGM2,5FC,0,0.6612054545454548,0.6568963636363637,0.6655145454545456,0.0086181818181818
HUG1:PGM2,5FC,10,0.2187327272727274,0.2103872727272728,0.2270781818181819,0.016690909090909
MID2:RSN1,5FC,0,0.6885654545454545,0.7110927272727273,0.6660381818181818,0.0450545454545455
MID2:RSN1,5FC,10,0.2928381818181819,0.3264381818181818,0.2592381818181818,0.0671999999999999
ERG11:ERV25,5FC,0,0.7044818181818181,0.7346454545454546,0.6743181818181818,0.0603272727272727
ERG11:ERV25,5FC,10,0.5595545454545456,0.5630454545454547,0.5560636363636364,0.0069818181818183
ALO1:UIP4,5FC,0,0.676489090909091,0.6524345454545455,0.7005436363636364,0.0481090909090908
ALO1:UIP4,5FC,10,0.1791981818181818,0.1980709090909091,0.1603254545454545,0.0377454545454545
SSH1:ORM2,5FC,0,0.6465654545454547,0.6347836363636365,0.6583472727272729,0.0235636363636363
SSH1:ORM2,5FC,10,0.2171836363636364,0.1973290909090909,0.2370381818181819,0.039709090909091
ERG11:MID2,5FC,0,0.6820636363636364,0.6787363636363637,0.6853909090909092,0.0066545454545454
ERG11:MID2,5FC,10,0.5353909090909091,0.5375727272727273,0.533209090909091,0.0043636363636363
ADE17:GIS2,5FC,0,0.685118181818182,0.6723000000000001,0.6979363636363638,0.0256363636363636
ADE17:GIS2,5FC,10,0.3898636363636364,0.3933545454545456,0.3863727272727273,0.0069818181818182
RET2:EMP47,5FC,0,0.68322,0.6796745454545455,0.6867654545454546,0.007090909090909
RET2:EMP47,5FC,10,0.1521654545454545,0.1732745454545454,0.1310563636363635,0.0422181818181818
PMC1:CTR2,5FC,0,0.6872781818181819,0.7004236363636365,0.6741327272727273,0.0262909090909091
PMC1:CTR2,5FC,10,0.1557872727272728,0.1599872727272728,0.1515872727272728,0.0084
SRO9:GIS2,5FC,0,0.6936054545454546,0.7203327272727273,0.6668781818181819,0.0534545454545454
SRO9:GIS2,5FC,10,0.5885509090909091,0.5925872727272729,0.5845145454545455,0.0080727272727273
ERV25:PIS1,5FC,0,0.7175727272727275,0.7297909090909093,0.7053545454545456,0.0244363636363637
ERV25:PIS1,5FC,10,0.1449545454545454,0.1279363636363636,0.1619727272727272,0.0340363636363636
ERG11:TPO4,5FC,0,0.725067272727273,0.7555036363636366,0.6946309090909093,0.0608727272727273
ERG11:TPO4,5FC,10,0.5685218181818185,0.5741945454545456,0.5628490909090912,0.0113454545454544
SSH1:PIS1,5FC,0,0.6801981818181819,0.6939436363636364,0.6664527272727273,0.0274909090909091
SSH1:PIS1,5FC,10,0.1313618181818182,0.1276527272727272,0.135070909090909,0.0074181818181817
FMP45:MID2,5FC,0,0.7567363636363637,0.7080818181818183,0.8053909090909092,0.0973090909090909
FMP45:MID2,5FC,10,0.2355,0.2489181818181818,0.2220818181818181,0.0268363636363636
ERG11:ERG5,5FC,0,0.6937145454545456,0.6754418181818184,0.7119872727272729,0.0365454545454545
ERG11:ERG5,5FC,10,0.6572236363636366,0.6642054545454547,0.6502418181818185,0.0139636363636361
TPO1:MID2,5FC,0,0.7068163636363636,0.6957436363636363,0.7178890909090911,0.0221454545454548
TPO1:MID2,5FC,10,0.5224527272727273,0.5190163636363637,0.525889090909091,0.0068727272727272
PMC1:GTR2,5FC,0,0.7369363636363637,0.7495909090909091,0.7242818181818184,0.0253090909090907
PMC1:GTR2,5FC,10,0.2093727272727272,0.2100272727272727,0.2087181818181818,0.0013090909090908
HNM1:RBD2,5FC,0,0.7026927272727275,0.7188927272727275,0.6864927272727275,0.0323999999999999
HNM1:RBD2,5FC,10,0.0983836363636364,0.1092927272727273,0.0874745454545455,0.0218181818181817
HNM1:MAM33,5FC,0,0.7000745454545455,0.6938018181818183,0.7063472727272728,0.0125454545454545
HNM1:MAM33,5FC,10,0.1394563636363636,0.1250018181818182,0.153910909090909,0.0289090909090908
ERG11:ORM2,5FC,0,0.6363000000000002,0.6202090909090909,0.6523909090909094,0.0321818181818184
ERG11:ORM2,5FC,10,0.5155363636363638,0.5164636363636365,0.5146090909090911,0.0018545454545453
PLM2:HNM1,5FC,0,0.70926,0.6844963636363637,0.7340236363636365,0.0495272727272728
PLM2:HNM1,5FC,10,0.15306,0.1605327272727272,0.1455872727272727,0.0149454545454545
ADE17:HYR1,5FC,0,0.6614672727272729,0.6572672727272729,0.6656672727272728,0.0083999999999998
ADE17:HYR1,5FC,10,0.2351945454545455,0.2476309090909091,0.2227581818181818,0.0248727272727272
TPO1:TPO2,5FC,0,0.7155981818181818,0.7186527272727272,0.7125436363636364,0.0061090909090908
TPO1:TPO2,5FC,10,0.4450527272727273,0.4512709090909091,0.4388345454545455,0.0124363636363635
ERV25:RBD2,5FC,0,0.7221218181818182,0.733249090909091,0.7109945454545455,0.0222545454545454
ERV25:RBD2,5FC,10,0.144649090909091,0.1281218181818182,0.1611763636363637,0.0330545454545454
MID2:TPO2,5FC,0,0.7104054545454548,0.7244236363636365,0.6963872727272729,0.0280363636363636
MID2:TPO2,5FC,10,0.46026,0.4807145454545455,0.4398054545454546,0.0409090909090909
HNM1:TPO1,5FC,0,0.7292454545454548,0.7200818181818184,0.738409090909091,0.0183272727272726
HNM1:TPO1,5FC,10,0.511718181818182,0.5142272727272729,0.5092090909090911,0.0050181818181818
HNM1:TPO4,5FC,0,0.6883581818181819,0.67194,0.7047763636363636,0.0328363636363636
HNM1:TPO4,5FC,10,0.4743218181818182,0.4781945454545455,0.4704490909090909,0.0077454545454546
PLM2:SNA3,5FC,0,0.6282709090909093,0.6070527272727273,0.6494890909090911,0.0424363636363638
PLM2:SNA3,5FC,10,0.1181618181818182,0.1155981818181819,0.1207254545454546,0.0051272727272727
ADE17:PGM2,5FC,0,0.6392781818181819,0.63186,0.6466963636363636,0.0148363636363636
ADE17:PGM2,5FC,10,0.1872054545454545,0.1791327272727272,0.1952781818181818,0.0161454545454545
TPO1:TCB2,5FC,0,0.759049090909091,0.7645036363636365,0.7535945454545455,0.0109090909090909
TPO1:TCB2,5FC,10,0.2385218181818181,0.24774,0.2293036363636363,0.0184363636363636
MID2:MAM33,5FC,0,0.7257654545454546,0.7229836363636365,0.7285472727272727,0.0055636363636362
MID2:MAM33,5FC,10,0.1306745454545454,0.1385836363636363,0.1227654545454545,0.0158181818181818
MID2:WSC2,5FC,0,0.698438181818182,0.7220018181818183,0.6748745454545455,0.0471272727272727
MID2:WSC2,5FC,10,0.1326381818181818,0.15102,0.1142563636363636,0.0367636363636363
HNM1:TPO2,5FC,0,0.7079945454545457,0.7109945454545457,0.7049945454545457,0.006
HNM1:TPO2,5FC,10,0.5488854545454547,0.5546672727272729,0.5431036363636365,0.0115636363636364
ALO1:ADE17,5FC,0,0.7045254545454546,0.6994527272727274,0.7095981818181819,0.0101454545454544
ALO1:ADE17,5FC,10,0.05298,0.0591981818181819,0.0467618181818182,0.0124363636363636
no-PPI_reference,5FC,0,0.6925123636363637,0.6750032727272728,0.7100214545454546,0.0350181818181818
no-PPI_reference,5FC,10,0.2436578181818182,0.2311123636363636,0.2562032727272728,0.0250909090909091
GTR1:SLM4,Trifluoperazine,0,0.7294145454545455,0.7423145454545456,0.7165145454545455,0.0258
GTR1:SLM4,Trifluoperazine,10,0.4889236363636363,0.4608054545454546,0.5170418181818182,0.0562363636363635
SNA4:GTR2,Trifluoperazine,0,0.7224981818181819,0.7124345454545455,0.7325618181818183,0.0201272727272727
SNA4:GTR2,Trifluoperazine,10,0.3560618181818182,0.3230345454545454,0.389089090909091,0.0660545454545455
ERG11:HYR1,Trifluoperazine,0,0.6951490909090912,0.6733581818181819,0.7169400000000002,0.0435818181818183
ERG11:HYR1,Trifluoperazine,10,0.60384,0.6197400000000002,0.5879400000000001,0.0318
DHH1:LSM3,Trifluoperazine,0,0.6732218181818183,0.6767400000000001,0.6697036363636364,0.0070363636363637
DHH1:LSM3,Trifluoperazine,10,0.5375127272727275,0.5377036363636365,0.5373218181818182,0.0003818181818182
MID2:PIN2,Trifluoperazine,0,0.6601745454545455,0.6624927272727273,0.6578563636363637,0.0046363636363636
MID2:PIN2,Trifluoperazine,10,0.2856654545454546,0.2917472727272727,0.2795836363636364,0.0121636363636362
SRO9:SGN1,Trifluoperazine,0,0.6470727272727274,0.6413181818181819,0.6528272727272728,0.0115090909090909
SRO9:SGN1,Trifluoperazine,10,0.5544545454545455,0.5733,0.5356090909090909,0.0376909090909091
ERV25:EMP47,Trifluoperazine,0,0.6559963636363637,0.6400963636363638,0.6718963636363637,0.0317999999999999
ERV25:EMP47,Trifluoperazine,10,0.1927963636363637,0.1841509090909091,0.2014418181818182,0.017290909090909
ERV25:ORM2,Trifluoperazine,0,0.6907963636363639,0.6852054545454547,0.6963872727272729,0.0111818181818181
ERV25:ORM2,Trifluoperazine,10,0.4525418181818183,0.4354418181818182,0.4696418181818182,0.0342
HNM1:ERG11,Trifluoperazine,0,0.7313454545454545,0.7251545454545455,0.7375363636363637,0.0123818181818181
HNM1:ERG11,Trifluoperazine,10,0.4355454545454546,0.4584818181818182,0.412609090909091,0.0458727272727272
SNA4:VAC8,Trifluoperazine,0,0.7209818181818182,0.7323000000000002,0.7096636363636365,0.0226363636363636
SNA4:VAC8,Trifluoperazine,10,0.4236545454545455,0.4121727272727273,0.4351363636363637,0.0229636363636364
ERG27:ACF2,Trifluoperazine,0,0.7502618181818183,0.7421072727272728,0.7584163636363637,0.0163090909090908
ERG27:ACF2,Trifluoperazine,10,0.19428,0.1925618181818182,0.1959981818181818,0.0034363636363636
HUG1:ADE17,Trifluoperazine,0,0.648589090909091,0.6480163636363638,0.6491618181818182,0.0011454545454543
HUG1:ADE17,Trifluoperazine,10,0.1235345454545455,0.1175618181818182,0.1295072727272728,0.0119454545454545
SRO9:DHH1,Trifluoperazine,0,0.6973636363636364,0.7063363636363638,0.6883909090909092,0.0179454545454545
SRO9:DHH1,Trifluoperazine,10,0.4355454545454545,0.4523181818181819,0.4187727272727273,0.0335454545454546
ALO1:HYR1,Trifluoperazine,0,0.6498545454545456,0.650209090909091,0.6495000000000001,0.0007090909090908
ALO1:HYR1,Trifluoperazine,10,0.2007818181818181,0.1952454545454545,0.2063181818181818,0.0110727272727272
SSH1:ERG11,Trifluoperazine,0,0.6425127272727273,0.6491945454545456,0.6358309090909092,0.0133636363636363
SSH1:ERG11,Trifluoperazine,10,0.4367127272727273,0.4265945454545454,0.4468309090909091,0.0202363636363637
ERV25:ERG5,Trifluoperazine,0,0.6775527272727274,0.6415254545454546,0.7135800000000001,0.0720545454545454
ERV25:ERG5,Trifluoperazine,10,0.5507345454545456,0.5726345454545456,0.5288345454545454,0.0438000000000001
HNM1:MID2,Trifluoperazine,0,0.7237090909090909,0.7113,0.7361181818181819,0.0248181818181818
HNM1:MID2,Trifluoperazine,10,0.5768181818181819,0.5658272727272728,0.587809090909091,0.0219818181818181
